Date,Open,High,Low,Close,Adjusted_close,Volume
2021-10-22|05:00:00,178.02,179.59,177.39,179.56,179.56,183728.00
2021-10-22|06:00:00,179.49,180.85,179.01,180.78,180.78,231685.00
2021-10-22|07:00:00,180.93,181.85,180.55,181.43,181.43,433628.00
2021-10-22|08:00:00,181.35,182.00,180.81,181.35,181.35,189185.00
2021-10-22|09:00:00,181.02,181.50,181.00,181.40,181.40,1014.00
2021-10-22|10:00:00,181.50,181.50,181.38,181.38,181.38,757.00
2021-10-22|11:00:00,180.99,180.99,180.99,180.99,180.99,300.00
2021-10-25|08:00:00,181.09,181.09,181.09,181.09,181.09,131.00
2021-10-25|09:00:00,181.00,181.00,181.00,181.00,181.00,303.00
2021-10-25|10:00:00,180.00,180.00,180.00,180.00,180.00,103.00
2021-10-25|11:00:00,180.51,181.36,180.51,181.11,181.11,1481.00
2021-10-25|12:00:00,181.50,182.00,181.50,182.00,182.00,1568.00
2021-10-25|01:00:00,181.97,184.18,179.73,182.56,182.56,353274.00
2021-10-25|02:00:00,182.56,187.88,182.56,187.13,187.13,579023.00
2021-10-25|03:00:00,187.01,189.48,186.79,188.14,188.14,499378.00
2021-10-25|04:00:00,188.01,191.21,187.90,191.00,191.00,442142.00
2021-10-25|05:00:00,191.00,191.46,190.19,190.95,190.95,352587.00
2021-10-25|06:00:00,191.00,191.85,189.43,191.69,191.69,419033.00
2021-10-25|07:00:00,191.67,192.08,189.03,189.27,189.27,772274.00
2021-10-25|08:00:00,189.41,189.43,188.57,189.41,189.41,133705.00
2021-10-25|09:00:00,188.54,189.41,188.00,188.30,188.30,10241.00
2021-10-25|10:00:00,189.00,189.00,188.50,188.90,188.90,709.00
2021-10-25|11:00:00,189.91,190.00,189.91,190.00,190.00,2114.00
2021-10-26|08:00:00,190.59,191.20,190.59,190.91,190.91,1115.00
2021-10-26|10:00:00,190.95,191.00,190.59,190.59,190.59,705.00
2021-10-26|11:00:00,191.00,191.73,191.00,191.50,191.50,1162.00
2021-10-26|12:00:00,191.40,191.40,191.00,191.00,191.00,4732.00
2021-10-26|01:00:00,190.90,191.18,185.85,187.82,187.82,450247.00
2021-10-26|02:00:00,187.90,190.80,187.10,188.45,188.45,481951.00
2021-10-26|03:00:00,188.37,188.76,186.00,186.76,186.76,332038.00
2021-10-26|04:00:00,186.60,186.97,181.61,183.90,183.90,510800.00
2021-10-26|05:00:00,183.93,185.27,183.00,184.62,184.62,314495.00
2021-10-26|06:00:00,184.81,185.00,183.65,184.80,184.80,175620.00
2021-10-26|07:00:00,184.89,186.25,184.36,185.36,185.36,399285.00
2021-10-26|08:00:00,185.36,186.85,184.01,184.01,184.01,178796.00
2021-10-26|09:00:00,185.51,185.51,185.51,185.51,185.51,200.00
2021-10-26|10:00:00,186.00,186.00,186.00,186.00,186.00,435.00
2021-10-26|11:00:00,185.38,186.50,185.38,186.50,186.50,1354.00
2021-10-27|08:00:00,181.92,181.92,180.00,180.11,180.11,6656.00
2021-10-27|09:00:00,180.04,180.04,179.01,179.01,179.01,3811.00
2021-10-27|10:00:00,179.03,179.05,179.03,179.04,179.04,300.00
2021-10-27|11:00:00,179.23,179.84,178.30,178.37,178.37,13784.00
2021-10-27|12:00:00,179.39,180.50,179.12,180.00,180.00,6525.00
2021-10-27|01:00:00,180.40,187.51,179.50,183.62,183.62,714218.00
2021-10-27|02:00:00,183.68,183.85,179.09,180.51,180.51,725196.00
2021-10-27|03:00:00,180.52,182.64,180.16,180.23,180.23,427610.00
2021-10-27|04:00:00,180.25,180.78,178.41,179.67,179.67,364775.00
2021-10-27|05:00:00,179.62,181.69,179.51,180.68,180.68,317198.00
2021-10-27|06:00:00,180.73,181.15,180.00,180.19,180.19,247341.00
2021-10-27|07:00:00,180.14,180.38,178.11,178.60,178.60,575744.00
2021-10-27|08:00:00,178.65,180.50,174.39,174.51,174.51,249178.00
2021-10-27|09:00:00,175.00,175.82,175.00,175.15,175.15,8531.00
2021-10-27|10:00:00,175.15,176.98,175.15,176.30,176.30,3128.00
2021-10-27|11:00:00,175.80,176.80,175.80,176.20,176.20,3162.00
2021-10-28|08:00:00,174.80,175.70,173.90,173.90,173.90,3272.00
2021-10-28|09:00:00,174.19,174.19,173.85,173.85,173.85,916.00
2021-10-28|10:00:00,173.81,174.84,173.81,174.80,174.80,795.00
2021-10-28|11:00:00,174.70,175.70,174.62,175.30,175.30,4189.00
2021-10-28|12:00:00,175.01,176.00,173.85,173.85,173.85,19783.00
2021-10-28|01:00:00,173.89,184.00,172.50,182.26,182.26,632017.00
2021-10-28|02:00:00,182.72,186.15,181.79,185.15,185.15,626851.00
2021-10-28|03:00:00,185.18,186.47,184.14,185.37,185.37,256355.00
2021-10-28|04:00:00,185.42,186.35,184.44,184.97,184.97,250703.00
2021-10-28|05:00:00,185.04,185.96,184.46,185.05,185.05,188143.00
2021-10-28|06:00:00,185.14,185.30,183.01,183.51,183.51,210988.00
2021-10-28|07:00:00,183.61,184.44,182.57,184.12,184.12,647870.00
2021-10-28|08:00:00,184.39,184.39,182.00,184.05,184.05,296225.00
2021-10-28|09:00:00,182.16,182.16,182.15,182.15,182.15,291.00
2021-10-28|10:00:00,183.00,183.48,183.00,183.48,183.48,370.00
2021-10-28|11:00:00,183.00,183.00,183.00,183.00,183.00,100.00
2021-10-29|11:00:00,182.73,182.73,182.73,182.73,182.73,206.00
2021-10-29|12:00:00,182.50,182.50,182.00,182.00,182.00,5820.00
2021-10-29|01:00:00,182.00,186.21,180.01,185.40,185.40,275498.00
2021-10-29|02:00:00,185.33,188.00,185.29,186.29,186.29,369053.00
