Date,Open,High,Low,Close,Adjusted_close,Volume
2021-10-22|09:00:00,261.49,261.93,261.49,261.79,261.79,1406.00
2021-10-22|10:00:00,261.93,261.93,261.93,261.93,261.93,423.00
2021-10-22|11:00:00,261.56,263.50,261.56,262.70,262.70,13055.00
2021-10-22|12:00:00,262.71,262.71,261.63,261.80,261.80,14525.00
2021-10-22|01:00:00,261.60,262.00,256.60,259.98,259.98,1165073.00
2021-10-22|02:00:00,259.98,259.98,256.37,257.33,257.33,1011545.00
2021-10-22|03:00:00,257.33,257.73,252.87,254.98,254.98,1109512.00
2021-10-22|04:00:00,254.94,256.94,254.17,255.67,255.67,590040.00
2021-10-22|05:00:00,255.63,256.05,253.40,253.52,253.52,856719.00
2021-10-22|06:00:00,253.56,254.50,252.86,252.90,252.90,880725.00
2021-10-22|07:00:00,252.88,253.35,251.94,252.98,252.98,1481585.00
2021-10-22|08:00:00,253.25,253.25,252.01,253.00,253.00,415299.00
2021-10-22|09:00:00,253.06,253.08,252.51,252.75,252.75,4708.00
2021-10-22|10:00:00,252.75,252.80,252.60,252.71,252.71,3287.00
2021-10-22|11:00:00,252.71,252.98,252.50,252.50,252.50,6843.00
2021-10-25|08:00:00,252.50,255.33,252.50,255.00,255.00,2586.00
2021-10-25|09:00:00,254.80,254.80,254.50,254.50,254.50,1799.00
2021-10-25|10:00:00,254.51,254.51,254.00,254.09,254.09,2817.00
2021-10-25|11:00:00,254.47,254.50,252.85,253.25,253.25,22894.00
2021-10-25|12:00:00,253.26,253.50,251.05,252.13,252.13,19324.00
2021-10-25|01:00:00,252.12,257.25,252.00,257.17,257.17,721995.00
2021-10-25|02:00:00,257.24,259.05,256.38,258.02,258.02,911599.00
2021-10-25|03:00:00,258.05,259.47,257.58,258.18,258.18,652494.00
2021-10-25|04:00:00,258.14,259.92,257.43,259.48,259.48,578112.00
2021-10-25|05:00:00,259.55,260.15,259.46,259.91,259.91,416132.00
2021-10-25|06:00:00,259.87,262.12,259.57,261.14,261.14,699235.00
2021-10-25|07:00:00,261.12,262.41,261.10,262.04,262.04,1313634.00
2021-10-25|08:00:00,261.90,262.50,261.65,262.20,262.20,298490.00
2021-10-25|09:00:00,262.50,262.50,262.20,262.50,262.50,2632.00
2021-10-25|10:00:00,262.50,262.50,262.22,262.35,262.35,4098.00
2021-10-25|11:00:00,262.35,262.50,262.00,262.50,262.50,4907.00
2021-10-26|08:00:00,263.14,264.00,262.02,262.02,262.02,4539.00
