Date,Open,High,Low,Close,Adjusted_close,Volume
2021-10-18|08:00:00,326.74,326.74,326.74,326.74,326.74,143132.00
2021-10-18|10:00:00,326.75,326.75,326.75,326.75,326.75,107.00
2021-10-19|12:00:00,325.92,329.25,325.92,329.25,329.25,525.00
2021-10-19|01:00:00,328.50,331.11,326.61,327.85,327.85,160397.00
2021-10-19|02:00:00,327.90,329.61,326.50,329.61,329.61,105978.00
2021-10-19|03:00:00,329.52,331.60,329.40,330.85,330.85,76474.00
2021-10-19|04:00:00,330.96,331.70,329.29,331.68,331.68,76055.00
2021-10-19|05:00:00,331.65,333.09,331.35,332.11,332.11,103319.00
2021-10-19|06:00:00,332.09,332.50,329.78,329.94,329.94,55874.00
2021-10-19|07:00:00,330.20,332.28,330.05,332.26,332.26,179995.00
2021-10-19|08:00:00,332.12,332.50,330.97,331.00,331.00,80582.00
2021-10-19|09:00:00,331.00,331.00,330.98,330.98,330.98,205.00
2021-10-20|12:00:00,331.29,331.29,331.29,331.29,331.29,214.00
2021-10-20|01:00:00,332.32,336.61,332.32,333.58,333.58,100423.00
2021-10-20|02:00:00,333.58,336.60,332.47,332.47,332.47,175277.00
2021-10-20|03:00:00,332.43,332.59,328.62,331.59,331.59,110203.00
2021-10-20|04:00:00,331.45,332.34,330.83,332.16,332.16,41403.00
2021-10-20|05:00:00,332.24,332.27,329.67,332.02,332.02,55289.00
2021-10-20|06:00:00,332.18,334.08,332.11,333.60,333.60,38747.00
2021-10-20|07:00:00,333.64,334.44,333.07,333.73,333.73,110383.00
2021-10-20|08:00:00,333.45,333.45,333.45,333.45,333.45,56218.00
2021-10-20|11:00:00,333.45,333.45,333.45,333.45,333.45,226.00
2021-10-21|11:00:00,333.44,333.45,333.44,333.45,333.45,748.00
2021-10-21|12:00:00,332.62,332.74,332.62,332.73,332.73,1582.00
2021-10-21|01:00:00,334.88,334.88,330.61,331.97,331.97,72611.00
2021-10-21|02:00:00,332.55,333.07,328.09,329.12,329.12,131983.00
2021-10-21|03:00:00,328.81,329.18,327.70,329.09,329.09,65845.00
2021-10-21|04:00:00,329.28,331.49,328.56,331.35,331.35,41353.00
2021-10-21|05:00:00,331.33,332.99,331.02,332.11,332.11,46545.00
2021-10-21|06:00:00,332.01,332.94,331.98,332.67,332.67,38874.00
2021-10-21|07:00:00,332.84,334.46,332.84,334.34,334.34,111374.00
2021-10-21|08:00:00,334.34,334.34,334.34,334.34,334.34,81250.00
2021-10-21|10:00:00,334.30,334.30,334.30,334.30,334.30,100.00
2021-10-22|12:00:00,333.50,334.00,333.40,334.00,334.00,563.00
2021-10-22|01:00:00,334.06,338.82,334.00,336.59,336.59,48255.00
2021-10-22|02:00:00,336.03,336.51,333.00,335.19,335.19,50134.00
2021-10-22|03:00:00,335.18,335.26,331.30,333.54,333.54,71352.00
2021-10-22|04:00:00,333.41,334.86,332.80,334.36,334.36,42971.00
2021-10-22|05:00:00,334.20,334.61,333.63,333.63,333.63,19910.00
2021-10-22|06:00:00,334.05,336.68,334.05,335.27,335.27,40237.00
2021-10-22|07:00:00,335.26,336.09,335.08,335.29,335.29,88860.00
2021-10-22|08:00:00,335.29,335.29,335.29,335.29,335.29,69066.00
2021-10-22|10:00:00,336.00,336.00,336.00,336.00,336.00,150.00
2021-10-25|12:00:00,338.88,338.88,338.30,338.30,338.30,416.00
2021-10-25|01:00:00,339.90,341.23,336.10,338.97,338.97,73915.00
2021-10-25|02:00:00,339.66,343.14,339.06,342.17,342.17,112015.00
2021-10-25|03:00:00,342.23,344.73,341.83,343.89,343.89,83772.00
2021-10-25|04:00:00,343.91,345.25,343.57,344.61,344.61,63514.00
2021-10-25|05:00:00,344.53,344.67,339.51,339.52,339.52,101998.00
2021-10-25|06:00:00,339.61,339.70,333.23,333.50,333.50,204257.00
2021-10-25|07:00:00,333.65,334.87,331.02,331.59,331.59,248860.00
2021-10-25|08:00:00,331.91,334.00,331.91,334.00,334.00,62832.00
2021-10-26|11:00:00,334.00,334.00,334.00,334.00,334.00,153.00
2021-10-26|12:00:00,334.95,335.00,334.86,334.86,334.86,781.00
2021-10-26|01:00:00,334.00,334.10,322.13,324.59,324.59,259444.00
2021-10-26|02:00:00,324.26,329.30,322.27,328.95,328.95,212830.00
2021-10-26|03:00:00,329.16,331.06,327.18,328.48,328.48,89431.00
2021-10-26|04:00:00,328.21,328.57,320.00,322.85,322.85,160281.00
2021-10-26|05:00:00,322.89,327.01,322.64,327.01,327.01,85056.00
2021-10-26|06:00:00,326.84,326.84,322.72,324.62,324.62,112289.00
2021-10-26|07:00:00,324.80,325.87,321.69,322.20,322.20,382590.00
2021-10-26|08:00:00,322.63,322.63,320.25,322.63,322.63,99659.00
2021-10-26|09:00:00,323.78,323.78,323.78,323.78,323.78,179.00
2021-10-27|11:00:00,322.00,322.00,322.00,322.00,322.00,199.00
2021-10-27|12:00:00,323.44,323.44,323.44,323.44,323.44,289.00
2021-10-27|01:00:00,324.20,328.52,323.59,327.82,327.82,62782.00
2021-10-27|02:00:00,327.72,327.72,322.03,322.04,322.04,83026.00
2021-10-27|03:00:00,322.01,323.03,320.40,322.34,322.34,81783.00
2021-10-27|04:00:00,322.26,322.39,320.74,320.97,320.97,60656.00
2021-10-27|05:00:00,320.95,324.45,320.90,322.75,322.75,70477.00
2021-10-27|06:00:00,322.71,323.30,321.80,322.13,322.13,65120.00
2021-10-27|07:00:00,322.05,322.29,320.22,320.28,320.28,181312.00
2021-10-27|08:00:00,320.61,320.61,320.00,320.00,320.00,77410.00
2021-10-27|09:00:00,320.00,320.00,320.00,320.00,320.00,630.00
2021-10-28|12:00:00,321.41,321.41,321.41,321.41,321.41,151.00
2021-10-28|01:00:00,320.61,324.55,320.61,323.56,323.56,66649.00
2021-10-28|02:00:00,323.68,327.58,323.68,324.96,324.96,101520.00
2021-10-28|03:00:00,325.08,325.77,322.89,322.90,322.90,57973.00
2021-10-28|04:00:00,323.66,325.21,323.49,324.44,324.44,85354.00
2021-10-28|05:00:00,324.71,325.98,324.53,325.40,325.40,36960.00
2021-10-28|06:00:00,325.59,326.94,325.59,326.12,326.12,44235.00
2021-10-28|07:00:00,326.17,327.64,326.17,327.38,327.38,107052.00
2021-10-28|08:00:00,327.38,327.50,327.38,327.50,327.50,50099.00
2021-10-29|01:00:00,325.00,330.49,325.00,329.61,329.61,57258.00
2021-10-29|02:00:00,329.74,332.63,329.19,331.84,331.84,79039.00
2021-10-29|03:00:00,331.90,334.66,331.70,334.52,334.52,79445.00
2021-10-29|04:00:00,334.47,336.27,334.38,334.81,334.81,61150.00
2021-10-29|05:00:00,334.88,335.77,334.08,334.46,334.46,56298.00
2021-10-29|06:00:00,334.65,336.20,333.87,335.50,335.50,59484.00
2021-10-29|07:00:00,335.36,337.94,334.82,336.38,336.38,223298.00
2021-10-29|08:00:00,336.34,336.34,336.34,336.34,336.34,222064.00
2021-11-01|11:00:00,341.00,341.00,341.00,341.00,341.00,327.00
2021-11-01|12:00:00,337.18,337.18,336.73,336.73,336.73,1902.00
2021-11-01|01:00:00,341.64,341.64,329.28,330.24,330.24,116812.00
2021-11-01|02:00:00,330.02,330.02,326.45,327.07,327.07,160087.00
2021-11-01|03:00:00,327.16,327.95,323.52,323.80,323.80,148010.00
2021-11-01|04:00:00,323.89,325.92,322.45,322.45,322.45,98104.00
2021-11-01|05:00:00,322.44,322.44,319.06,320.76,320.76,156883.00
2021-11-01|06:00:00,320.85,323.15,320.35,322.01,322.01,166818.00
