Date,Open,High,Low,Close,Adjusted_close,Volume
2021-10-21|05:00:00,367.32,367.40,363.00,364.27,364.27,194915.00
2021-10-21|06:00:00,364.28,365.41,363.83,364.64,364.64,67478.00
2021-10-21|07:00:00,364.63,365.64,363.30,363.47,363.47,340658.00
2021-10-21|08:00:00,363.30,363.30,363.00,363.30,363.30,104801.00
2021-10-21|10:00:00,362.00,362.00,362.00,362.00,362.00,102.00
2021-10-21|11:00:00,362.70,362.70,362.70,362.70,362.70,107.00
2021-10-22|11:00:00,365.81,365.81,365.56,365.56,365.56,444.00
2021-10-22|12:00:00,365.20,366.00,365.20,366.00,366.00,611.00
2021-10-22|01:00:00,366.00,366.00,354.01,358.56,358.56,368470.00
2021-10-22|02:00:00,358.50,359.78,355.48,356.62,356.62,322211.00
2021-10-22|03:00:00,356.75,358.08,352.13,356.43,356.43,304110.00
2021-10-22|04:00:00,356.30,358.00,355.10,356.63,356.63,319075.00
2021-10-22|05:00:00,356.53,357.00,353.40,353.40,353.40,192510.00
2021-10-22|06:00:00,353.39,355.06,353.30,354.16,354.16,155871.00
2021-10-22|07:00:00,354.19,355.22,353.36,354.99,354.99,497585.00
2021-10-22|08:00:00,355.30,355.30,355.30,355.30,355.30,837976.00
2021-10-22|09:00:00,355.30,355.30,355.30,355.30,355.30,690.00
2021-10-25|09:00:00,356.81,356.81,356.81,356.81,356.81,376.00
2021-10-25|11:00:00,358.30,358.72,358.30,358.72,358.72,2317.00
2021-10-25|12:00:00,360.00,360.00,358.00,358.00,358.00,2200.00
2021-10-25|01:00:00,357.01,357.01,335.44,342.58,342.58,1079111.00
2021-10-25|02:00:00,342.49,348.18,341.67,345.09,345.09,517058.00
2021-10-25|03:00:00,344.96,345.30,341.64,343.38,343.38,403370.00
2021-10-25|04:00:00,343.49,348.30,343.32,348.22,348.22,312775.00
2021-10-25|05:00:00,348.25,350.26,347.85,350.00,350.00,219468.00
2021-10-25|06:00:00,349.99,350.31,349.12,349.22,349.22,329583.00
2021-10-25|07:00:00,349.24,349.78,347.52,347.93,347.93,516357.00
2021-10-25|08:00:00,348.32,348.32,347.89,348.32,348.32,872795.00
2021-10-25|09:00:00,349.00,349.00,349.00,349.00,349.00,107.00
2021-10-25|10:00:00,348.01,348.01,348.00,348.00,348.00,975.00
2021-10-25|11:00:00,349.00,349.00,348.00,348.00,348.00,762.00
2021-10-26|08:00:00,353.00,353.00,352.40,352.40,352.40,400.00
2021-10-26|09:00:00,352.70,353.99,352.40,353.99,353.99,1862.00
2021-10-26|10:00:00,353.01,353.01,352.30,352.30,352.30,747.00
2021-10-26|11:00:00,352.15,352.15,352.00,352.00,352.00,1081.00
2021-10-26|12:00:00,353.00,353.00,352.10,352.10,352.10,883.00
2021-10-26|01:00:00,352.98,354.93,345.38,347.21,347.21,317276.00
2021-10-26|02:00:00,347.32,349.25,345.76,346.48,346.48,235271.00
2021-10-26|03:00:00,346.38,346.63,340.61,341.80,341.80,479728.00
2021-10-26|04:00:00,341.76,342.01,335.72,339.92,339.92,496940.00
2021-10-26|05:00:00,340.01,343.60,338.48,343.53,343.53,284596.00
2021-10-26|06:00:00,343.57,344.23,342.03,343.23,343.23,167118.00
2021-10-26|07:00:00,343.25,345.37,342.79,343.56,343.56,395901.00
2021-10-26|08:00:00,343.57,343.57,343.57,343.57,343.57,67770.00
2021-10-26|09:00:00,343.24,343.24,343.24,343.24,343.24,196.00
2021-10-26|10:00:00,343.24,343.24,343.24,343.24,343.24,300.00
2021-10-27|09:00:00,343.00,343.00,343.00,343.00,343.00,254.00
2021-10-27|11:00:00,342.99,343.00,342.99,343.00,343.00,2207.00
2021-10-27|12:00:00,343.80,345.02,343.80,345.00,345.00,2011.00
2021-10-27|01:00:00,344.52,349.15,342.39,348.61,348.61,258975.00
2021-10-27|02:00:00,348.77,348.80,341.83,341.94,341.94,305860.00
2021-10-27|03:00:00,341.94,343.07,338.00,339.20,339.20,392364.00
2021-10-27|04:00:00,338.82,342.53,338.70,342.12,342.12,194377.00
2021-10-27|05:00:00,342.29,343.12,341.32,342.65,342.65,214320.00
2021-10-27|06:00:00,342.74,343.09,341.01,342.32,342.32,136223.00
2021-10-27|07:00:00,342.36,342.66,340.00,340.29,340.29,268420.00
2021-10-27|08:00:00,340.17,340.17,338.30,340.17,340.17,266688.00
2021-10-27|09:00:00,340.17,340.17,340.17,340.17,340.17,304.00
2021-10-27|10:00:00,340.31,340.31,340.31,340.31,340.31,191.00
2021-10-28|11:00:00,342.50,342.50,342.10,342.10,342.10,1636.00
2021-10-28|12:00:00,345.00,345.00,345.00,345.00,345.00,101.00
2021-10-28|01:00:00,343.84,348.75,341.27,342.77,342.77,362312.00
2021-10-28|02:00:00,342.79,347.64,341.88,345.72,345.72,294420.00
2021-10-28|03:00:00,345.89,349.55,345.89,348.85,348.85,263354.00
2021-10-28|04:00:00,349.06,349.87,347.60,348.80,348.80,252755.00
2021-10-28|05:00:00,348.66,351.39,348.51,351.00,351.00,227504.00
2021-10-28|06:00:00,351.17,351.97,350.42,351.82,351.82,184492.00
2021-10-28|07:00:00,351.75,353.22,351.26,352.86,352.86,598222.00
2021-10-28|08:00:00,352.73,352.73,352.73,352.73,352.73,539143.00
2021-10-28|09:00:00,351.00,351.00,350.00,350.00,350.00,999.00
2021-10-28|10:00:00,350.66,350.66,350.66,350.66,350.66,100.00
2021-10-28|11:00:00,351.22,351.73,350.10,351.50,351.50,532.00
2021-10-29|11:00:00,349.95,349.99,349.95,349.99,349.99,269.00
2021-10-29|12:00:00,349.98,352.73,349.98,350.00,350.00,91463.00
2021-10-29|01:00:00,350.51,350.51,342.31,344.59,344.59,405221.00
2021-10-29|02:00:00,344.50,344.99,340.99,342.79,342.79,356745.00
2021-10-29|03:00:00,342.55,344.70,342.44,342.78,342.78,237091.00
2021-10-29|04:00:00,342.71,346.00,342.58,343.71,343.71,184886.00
2021-10-29|05:00:00,343.72,345.29,343.11,343.83,343.83,193465.00
2021-10-29|06:00:00,343.73,343.73,341.07,342.73,342.73,233267.00
2021-10-29|07:00:00,342.69,343.98,342.44,343.39,343.39,348689.00
2021-10-29|08:00:00,343.57,343.57,343.57,343.57,343.57,251829.00
2021-10-29|09:00:00,343.57,343.57,343.57,343.57,343.57,799.00
2021-10-29|10:00:00,344.40,344.40,344.40,344.40,344.40,226.00
2021-10-29|11:00:00,344.00,344.00,344.00,344.00,344.00,355.00
2021-11-01|08:00:00,347.89,348.15,347.88,348.10,348.10,1432.00
2021-11-01|09:00:00,348.10,348.10,348.10,348.10,348.10,302.00
2021-11-01|11:00:00,347.05,347.05,346.86,347.00,347.00,1990.00
2021-11-01|12:00:00,344.43,347.00,344.43,347.00,347.00,828.00
2021-11-01|01:00:00,347.29,351.61,342.74,350.19,350.19,461719.00
2021-11-01|02:00:00,349.92,352.14,347.34,349.37,349.37,405021.00
2021-11-01|03:00:00,349.46,349.99,347.50,349.28,349.28,337082.00
2021-11-01|04:00:00,349.16,352.57,347.97,351.34,351.34,323236.00
2021-11-01|05:00:00,351.44,352.80,350.37,351.01,351.01,366962.00
2021-11-01|06:00:00,351.01,351.47,348.82,349.00,349.00,234038.00
2021-11-01|07:00:00,348.92,354.89,348.63,353.92,353.92,479972.00
2021-11-01|08:00:00,354.04,354.04,353.61,354.04,354.04,533613.00
2021-11-01|09:00:00,354.00,354.00,354.00,354.00,354.00,202.00
2021-11-01|10:00:00,354.00,354.00,354.00,354.00,354.00,500.00
