Date,Open,High,Low,Close,Adjusted_close,Volume
2021-11-01|02:00:00,642.87,645.44,641.08,645.07,645.07,107489.00
2021-11-01|03:00:00,645.97,648.05,642.03,642.03,642.03,130099.00
2021-11-01|04:00:00,642.35,643.60,640.06,640.95,640.95,107856.00
2021-11-01|05:00:00,640.97,641.62,636.24,639.11,639.11,110308.00
2021-11-01|06:00:00,638.99,639.18,635.75,635.97,635.97,78897.00
2021-11-01|07:00:00,636.31,639.17,635.79,639.16,639.16,172804.00
2021-11-01|08:00:00,639.15,639.15,639.15,639.15,639.15,74770.00
2021-11-01|11:00:00,637.00,637.00,637.00,637.00,637.00,166.00
2021-11-02|01:00:00,638.58,643.21,633.56,642.10,642.10,45512.00
2021-11-02|02:00:00,642.09,645.42,640.28,645.10,645.10,60458.00
2021-11-02|03:00:00,645.92,649.70,644.42,649.50,649.50,68761.00
2021-11-02|04:00:00,649.25,649.98,646.41,649.10,649.10,63162.00
2021-11-02|05:00:00,648.99,649.18,643.32,643.85,643.85,72359.00
2021-11-02|06:00:00,643.76,645.68,642.64,643.85,643.85,70033.00
2021-11-02|07:00:00,643.74,645.58,636.32,638.64,638.64,307614.00
2021-11-02|08:00:00,638.77,638.77,638.77,638.77,638.77,139308.00
2021-11-03|01:00:00,636.00,647.15,632.10,642.31,642.31,85943.00
2021-11-03|02:00:00,642.32,647.48,641.00,644.20,644.20,62270.00
2021-11-03|03:00:00,645.40,646.24,642.66,643.87,643.87,41059.00
2021-11-03|04:00:00,644.76,650.00,643.57,647.00,647.00,71708.00
2021-11-03|05:00:00,647.32,651.49,646.52,647.78,647.78,74262.00
2021-11-03|06:00:00,647.94,651.50,646.86,650.32,650.32,107174.00
2021-11-03|07:00:00,649.93,652.38,647.77,651.51,651.51,159008.00
2021-11-03|08:00:00,652.10,652.10,652.10,652.10,652.10,107944.00
2021-11-03|09:00:00,652.48,653.00,652.48,653.00,653.00,583.00
2021-11-04|11:00:00,661.00,672.12,661.00,666.00,666.00,7494.00
2021-11-04|12:00:00,666.00,669.85,665.00,668.75,668.75,5394.00
2021-11-04|01:00:00,667.00,667.00,634.08,636.24,636.24,228275.00
2021-11-04|02:00:00,635.95,651.05,630.90,642.63,642.63,297456.00
2021-11-04|03:00:00,642.79,644.52,637.35,640.60,640.60,125589.00
2021-11-04|04:00:00,640.62,641.45,632.07,638.67,638.67,169472.00
2021-11-04|05:00:00,638.68,642.38,637.26,638.73,638.73,161672.00
2021-11-04|06:00:00,638.69,644.87,637.38,644.87,644.87,139908.00
2021-11-04|07:00:00,644.54,649.00,642.73,647.30,647.30,251685.00
2021-11-04|08:00:00,647.63,647.63,640.00,640.00,640.00,102823.00
2021-11-04|09:00:00,647.63,647.63,647.63,647.63,647.63,376.00
2021-11-05|10:00:00,640.51,640.51,640.51,640.51,640.51,673.00
2021-11-05|11:00:00,620.00,620.00,599.10,600.50,600.50,5655.00
2021-11-05|12:00:00,600.06,607.00,597.50,604.00,604.00,16431.00
2021-11-05|01:00:00,600.15,617.20,594.55,609.03,609.03,551791.00
2021-11-05|02:00:00,608.65,622.86,600.37,613.12,613.12,346047.00
2021-11-05|03:00:00,612.91,612.91,605.56,605.60,605.60,176941.00
2021-11-05|04:00:00,605.62,609.85,605.20,608.85,608.85,114140.00
2021-11-05|05:00:00,608.91,609.75,604.44,609.29,609.29,98273.00
2021-11-05|06:00:00,609.33,613.33,609.32,610.88,610.88,115330.00
2021-11-05|07:00:00,610.76,612.56,607.64,611.55,611.55,204614.00
2021-11-05|08:00:00,611.54,611.54,611.54,611.54,611.54,91825.00
