Date,Open,High,Low,Close,Adjusted_close,Volume
2021-10-11|09:00:00,3242.00,3243.00,3242.00,3243.00,3243.00,494.00
2021-10-11|10:00:00,3241.00,3241.00,3240.00,3240.00,3240.00,1559.00
2021-10-11|11:00:00,3240.30,3240.30,3238.00,3240.00,3240.00,1667.00
2021-10-12|11:00:00,3255.60,3255.60,3255.60,3255.60,3255.60,527.00
2021-10-12|12:00:00,3257.00,3262.00,3254.00,3254.00,3254.00,2135.00
2021-10-12|01:00:00,3256.95,3267.53,3239.10,3242.41,3242.41,269220.00
2021-10-12|02:00:00,3242.00,3262.66,3236.28,3237.08,3237.08,268390.00
2021-10-12|03:00:00,3238.95,3252.77,3238.95,3252.77,3252.77,156105.00
2021-10-12|04:00:00,3252.93,3258.11,3245.65,3248.89,3248.89,191441.00
2021-10-12|05:00:00,3248.97,3258.08,3245.88,3254.78,3254.78,130927.00
2021-10-12|06:00:00,3254.14,3261.08,3251.58,3254.00,3254.00,185450.00
2021-10-12|07:00:00,3254.67,3254.67,3242.05,3247.33,3247.33,328899.00
2021-10-12|08:00:00,3247.33,3247.33,3238.00,3239.32,3239.32,237409.00
2021-10-12|09:00:00,3240.00,3240.00,3239.32,3239.32,3239.32,1275.00
2021-10-12|10:00:00,3239.00,3241.95,3238.77,3241.95,3241.95,1481.00
2021-10-12|11:00:00,3241.00,3241.00,3240.00,3240.00,3240.00,317.00
2021-10-13|09:00:00,3266.52,3266.52,3266.52,3266.52,3266.52,118.00
2021-10-13|10:00:00,3270.00,3270.00,3268.50,3268.50,3268.50,1255.00
2021-10-13|11:00:00,3265.27,3265.27,3260.00,3263.00,3263.00,5748.00
2021-10-13|12:00:00,3239.21,3264.00,3239.21,3258.00,3258.00,8518.00
2021-10-13|01:00:00,3255.37,3279.80,3255.37,3270.63,3270.63,311894.00
2021-10-13|02:00:00,3272.63,3278.60,3261.37,3274.27,3274.27,316337.00
2021-10-13|03:00:00,3275.00,3277.57,3261.09,3272.89,3272.89,293500.00
2021-10-13|04:00:00,3273.70,3275.98,3267.56,3270.44,3270.44,132947.00
2021-10-13|05:00:00,3269.60,3280.67,3269.60,3277.77,3277.77,157277.00
2021-10-13|06:00:00,3277.52,3288.38,3275.31,3279.27,3279.27,247144.00
2021-10-13|07:00:00,3280.01,3287.03,3278.40,3285.00,3285.00,430768.00
2021-10-13|08:00:00,3284.28,3286.38,3284.06,3286.20,3286.20,397982.00
2021-10-13|09:00:00,3286.00,3286.00,3283.51,3283.51,3283.51,2940.00
2021-10-13|10:00:00,3284.50,3289.00,3284.50,3289.00,3289.00,3168.00
2021-10-13|11:00:00,3289.00,3289.75,3288.94,3289.75,3289.75,878.00
2021-10-14|09:00:00,3310.95,3310.97,3310.95,3310.97,3310.97,226.00
2021-10-14|10:00:00,3310.51,3310.51,3309.51,3309.51,3309.51,519.00
2021-10-14|11:00:00,3306.00,3310.04,3306.00,3309.90,3309.90,5853.00
2021-10-14|12:00:00,3309.00,3313.92,3309.00,3312.00,3312.00,8248.00
2021-10-14|01:00:00,3311.90,3313.38,3290.78,3308.00,3308.00,414628.00
2021-10-14|02:00:00,3308.10,3312.60,3299.75,3305.15,3305.15,312325.00
2021-10-14|03:00:00,3306.27,3308.91,3300.46,3306.21,3306.21,196006.00
2021-10-14|04:00:00,3305.75,3312.00,3305.00,3309.81,3309.81,159866.00
2021-10-14|05:00:00,3309.36,3309.36,3302.88,3306.17,3306.17,138381.00
2021-10-14|06:00:00,3305.80,3306.00,3298.25,3299.80,3299.80,171061.00
2021-10-14|07:00:00,3299.56,3303.35,3295.25,3299.88,3299.88,308259.00
2021-10-14|08:00:00,3299.86,3305.95,3299.15,3305.00,3305.00,342961.00
2021-10-14|10:00:00,3304.01,3304.01,3304.00,3304.00,3304.00,470.00
2021-10-14|11:00:00,3305.00,3305.00,3304.00,3304.00,3304.00,905.00
2021-10-15|10:00:00,3309.99,3309.99,3309.99,3309.99,3309.99,127.00
2021-10-15|11:00:00,3310.00,3311.95,3310.00,3311.00,3311.00,1707.00
2021-10-15|12:00:00,3291.61,3312.50,3291.61,3310.00,3310.00,4529.00
2021-10-15|01:00:00,3309.00,3313.00,3303.80,3309.66,3309.66,357406.00
2021-10-15|02:00:00,3310.44,3369.70,3306.15,3369.40,3369.40,1043402.00
2021-10-15|03:00:00,3370.31,3392.78,3367.10,3377.64,3377.64,1024675.00
2021-10-15|04:00:00,3378.14,3387.17,3376.30,3386.76,3386.76,469250.00
2021-10-15|05:00:00,3387.56,3390.74,3379.79,3385.11,3385.11,383586.00
2021-10-15|06:00:00,3386.00,3396.40,3385.36,3395.87,3395.87,475754.00
2021-10-15|07:00:00,3396.17,3410.42,3391.13,3409.23,3409.23,1085769.00
2021-10-15|08:00:00,3409.02,3410.99,3408.00,3409.25,3409.25,254435.00
2021-10-15|09:00:00,3409.50,3409.50,3405.00,3408.00,3408.00,7126.00
2021-10-15|10:00:00,3407.21,3408.50,3407.21,3408.50,3408.50,465.00
2021-10-15|11:00:00,3408.00,3408.00,3407.01,3407.01,3407.01,655.00
2021-10-18|09:00:00,3395.00,3396.00,3395.00,3396.00,3396.00,944.00
2021-10-18|10:00:00,3395.00,3395.00,3389.00,3392.00,3392.00,1412.00
2021-10-18|11:00:00,3392.00,3403.00,3392.00,3398.12,3398.12,14074.00
2021-10-18|12:00:00,3395.00,3399.66,3389.18,3389.23,3389.23,16624.00
2021-10-18|01:00:00,3390.00,3435.53,3385.00,3420.05,3420.05,802981.00
2021-10-18|02:00:00,3422.42,3429.96,3398.05,3403.89,3403.89,531230.00
2021-10-18|03:00:00,3404.50,3422.00,3403.02,3419.83,3419.83,288481.00
2021-10-18|04:00:00,3419.15,3429.79,3411.28,3428.40,3428.40,221905.00
2021-10-18|05:00:00,3429.52,3441.40,3425.56,3436.09,3436.09,236026.00
2021-10-18|06:00:00,3436.67,3448.00,3436.25,3446.48,3446.48,232077.00
2021-10-18|07:00:00,3446.84,3449.17,3438.22,3446.01,3446.01,449394.00
2021-10-18|08:00:00,3446.74,3446.74,3444.00,3446.74,3446.74,282202.00
2021-10-18|09:00:00,3446.74,3446.74,3446.00,3446.74,3446.74,2840.00
2021-10-18|10:00:00,3443.00,3443.00,3442.43,3442.43,3442.43,977.00
2021-10-18|11:00:00,3442.00,3446.74,3442.00,3446.74,3446.74,2413.00
2021-10-19|10:00:00,3453.18,3455.00,3453.18,3455.00,3455.00,681.00
2021-10-19|11:00:00,3454.25,3455.31,3445.00,3445.00,3445.00,9147.00
2021-10-19|12:00:00,3438.12,3442.50,3431.16,3434.50,3434.50,21588.00
2021-10-19|01:00:00,3434.50,3454.69,3425.77,3429.82,3429.82,451464.00
2021-10-19|02:00:00,3428.70,3445.67,3428.48,3443.46,3443.46,280163.00
2021-10-19|03:00:00,3443.90,3444.00,3422.74,3424.45,3424.45,263743.00
2021-10-19|04:00:00,3424.50,3431.47,3422.00,3431.47,3431.47,213235.00
2021-10-19|05:00:00,3431.71,3434.47,3427.52,3432.16,3432.16,151428.00
2021-10-19|06:00:00,3432.03,3446.55,3432.00,3445.69,3445.69,243465.00
2021-10-19|07:00:00,3445.16,3454.50,3440.32,3444.47,3444.47,441530.00
2021-10-19|08:00:00,3444.15,3447.14,3442.86,3443.50,3443.50,223716.00
2021-10-19|09:00:00,3443.00,3443.00,3442.00,3442.00,3442.00,1056.00
2021-10-19|10:00:00,3442.26,3442.26,3442.26,3442.26,3442.26,100.00
